FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,ZONA,CLASE DE SITIO,CÓDIGO DANE,CLASE DE ARMA,PERMISO,CANTIDAD
12/02/2019 12:00:00 AM,GUAJIRA,DIBULLA,Martes,RURAL,FINCAS Y SIMILARES,"44,090,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,MAGDALENA,SANTA ANA,Martes,URBANA,VIAS PUBLICAS,"47,707,000",PISTOLA,SIN PERMISO,1
12/02/2019 12:00:00 AM,MAGDALENA,SITIONUEVO,Martes,RURAL,TRAMO DE VIA,"47,745,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,META,LA MACARENA,Martes,RURAL,VIAS PUBLICAS,"50,350,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,META,PUERTO LÓPEZ,Martes,RURAL,VIAS PUBLICAS,"50,573,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,META,VISTAHERMOSA,Martes,RURAL,ZONA SELVÁTICA,"50,711,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Martes,RURAL,ZONA SELVÁTICA,"52,835,000",FUSIL / RIFLE,SIN PERMISO,7
12/02/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Martes,RURAL,ZONA SELVÁTICA,"52,835,000",PISTOLA,SIN PERMISO,17
12/02/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Martes,RURAL,ZONA SELVÁTICA,"52,835,000",REVOLVER,SIN PERMISO,8
12/02/2019 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Martes,RURAL,ZONA SELVÁTICA,"52,835,000",SUBAMETRALLADORA,SIN PERMISO,2
12/02/2019 12:00:00 AM,NARIÑO,TANGUA,Martes,RURAL,VIAS PUBLICAS,"52,788,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,NORTE DE SANTANDER,CHINÁCOTA,Martes,URBANA,VIAS PUBLICAS,"54,172,000",REVOLVER,CON PERMISO,1
12/02/2019 12:00:00 AM,QUINDÍO,ARMENIA (CT),Martes,URBANA,LOTE BALDIO,"63,001,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,RISARALDA,PEREIRA (CT),Martes,URBANA,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,2
12/02/2019 12:00:00 AM,RISARALDA,QUINCHÍA,Martes,RURAL,VIAS PUBLICAS,"66,594,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,SANTANDER,GIRÓN,Martes,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"68,307,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,SANTANDER,LEBRIJA,Martes,RURAL,FINCAS Y SIMILARES,"68,406,000",ESCOPETA,SIN PERMISO,2
12/02/2019 12:00:00 AM,TOLIMA,PRADO,Martes,URBANA,VIAS PUBLICAS,"73,563,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,CON PERMISO,1
12/02/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,CALI (CT),Martes,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,TULUÁ,Martes,URBANA,VIAS PUBLICAS,"76,834,000",PISTOLA,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,YOTOCO,Martes,RURAL,CARRETERA,"76,890,000",ESCOPETA,SIN PERMISO,1
12/02/2019 12:00:00 AM,VALLE,YOTOCO,Martes,RURAL,CARRETERA,"76,890,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,BURITICÁ,Miércoles,RURAL,FINCAS Y SIMILARES,"5,113,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,CÁCERES,Miércoles,URBANA,VIAS PUBLICAS,"5,120,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,CAUCASIA,Miércoles,RURAL,FINCAS Y SIMILARES,"5,154,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,EL CARMEN DE VIBORAL,Miércoles,URBANA,VIAS PUBLICAS,"5,148,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,ITAGUI,Miércoles,URBANA,VIAS PUBLICAS,"5,360,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Miércoles,URBANA,VIAS PUBLICAS,"5,001,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,CON PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,POLONUEVO,Miércoles,URBANA,VIAS PUBLICAS,"8,558,000",ESCOPETA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Miércoles,URBANA,ESTABLECIMIENTO DE COMERCIO,"13,001,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,CIÉNEGA,Miércoles,URBANA,VIAS PUBLICAS,"15,189,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,SAN JOSÉ DE PARE,Miércoles,RURAL,FINCAS Y SIMILARES,"15,664,000",ESCOPETA,SIN PERMISO,1
,BOYACÁ,SAN LUIS DE GACENO,Miércoles,URBANA,VIAS PUBLICAS,"15,667,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,SANTA ROSA DE VITERBO,Miércoles,RURAL,FINCAS Y SIMILARES,"15,693,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,TUNJA (CT),Miércoles,RURAL,FINCAS Y SIMILARES,"15,001,000",REVOLVER,SIN PERMISO,1
,BOYACÁ,TUNUNGUÁ,Miércoles,URBANA,INSTALACIONES DE LA POLICIA,"15,832,000",ESCOPETA DE FISTO,SIN PERMISO,1
,CALDAS,MANIZALES (CT),Miércoles,URBANA,VIAS PUBLICAS,"17,001,000",REVOLVER,SIN PERMISO,1
,CALDAS,MANIZALES (CT),Miércoles,URBANA,VIAS PUBLICAS,"17,001,000",REVOLVER,SIN PERMISO,1
,CALDAS,PÁCORA,Miércoles,URBANA,INSTALACIONES DE LA POLICIA,"17,513,000",ESCOPETA,SIN PERMISO,1
,CALDAS,SALAMINA,Miércoles,RURAL,FINCAS Y SIMILARES,"17,653,000",ESCOPETA,SIN PERMISO,1
,CALDAS,SAN JOSÉ,Miércoles,URBANA,VIAS PUBLICAS,"17,665,000",ESCOPETA,SIN PERMISO,1
,CAQUETÁ,FLORENCIA (CT),Miércoles,URBANA,VIAS PUBLICAS,"18,001,000",REVOLVER,SIN PERMISO,1
,CAUCA,MERCADERES,Miércoles,RURAL,CARRETERA,"19,450,000",PISTOLA,SIN PERMISO,1
,CAUCA,POPAYÁN (CT),Miércoles,URBANA,VIAS PUBLICAS,"19,001,000",ESCOPETA,SIN PERMISO,1
,CESAR,CHIMICHAGUA,Miércoles,URBANA,ESTABLECIMIENTO DE MENSAJERIA,"20,175,000",ESCOPETA,SIN PERMISO,1
,CESAR,SAN MARTÍN,Miércoles,URBANA,VIAS PUBLICAS,"20,770,000",REVOLVER,SIN PERMISO,1
,CESAR,VALLEDUPAR (CT),Miércoles,URBANA,VIAS PUBLICAS,"20,001,000",REVOLVER,SIN PERMISO,1
,CÓRDOBA,PLANETA RICA,Miércoles,RURAL,VIAS PUBLICAS,"23,555,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URBANA,VIAS PUBLICAS,"11,001,000",PISTOLA,SIN PERMISO,1
,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,URBANA,VIAS PUBLICAS,"11,001,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,CHÍA,Miércoles,URBANA,VIAS PUBLICAS,"25,175,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,SUESCA,Miércoles,RURAL,CARRETERA,"25,772,000",REVOLVER,CON PERMISO,1
,CUNDINAMARCA,TENA,Miércoles,RURAL,VIAS PUBLICAS,"25,797,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,TENA,Miércoles,URBANA,VIAS PUBLICAS,"25,797,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,VILLETA,Miércoles,URBANA,SECTOR COMERCIO,"25,875,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,HATONUEVO,Miércoles,URBANA,VIAS PUBLICAS,"44,378,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,MAICAO,Miércoles,RURAL,TRAMO DE VIA,"44,430,000",PISTOLA,SIN PERMISO,1
,HUILA,PITALITO,Miércoles,RURAL,TRAMO DE VIA,"41,551,000",ESCOPETA DE FISTO,SIN PERMISO,1
,META,CABUYARO,Miércoles,RURAL,VIAS PUBLICAS,"50,124,000",ESCOPETA,SIN PERMISO,1
,META,PUERTO LÓPEZ,Miércoles,RURAL,TRAMO DE VIA,"50,573,000",ESCOPETA,SIN PERMISO,1
,META,VILLAVICENCIO (CT),Miércoles,URBANA,VIAS PUBLICAS,"50,001,000",PISTOLA,SIN PERMISO,2
,META,VILLAVICENCIO (CT),Miércoles,RURAL,VIAS PUBLICAS,"50,001,000",PISTOLA,SIN PERMISO,1
,NORTE DE SANTANDER,LOURDES,Miércoles,RURAL,CARRETERA,"54,418,000",ESCOPETA DE FISTO,SIN PERMISO,1
,NORTE DE SANTANDER,OCAÑA,Miércoles,RURAL,CARRETERA,"54,498,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,BALBOA,Miércoles,URBANA,VIAS PUBLICAS,"66,075,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,BELÉN DE UMBRÍA,Miércoles,URBANA,INSTALACIONES DE LA POLICIA,"66,088,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,LA CELIA,Miércoles,URBANA,VIAS PUBLICAS,"66,383,000",ESCOPETA,SIN PERMISO,2
,RISARALDA,MARSELLA,Miércoles,RURAL,VIAS PUBLICAS,"66,440,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,MARSELLA,Miércoles,RURAL,VIAS PUBLICAS,"66,440,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,2
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,VIAS PUBLICAS,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,URBANA,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,CARRETERA,"66,001,000",REVOLVER,SIN PERMISO,1
,RISARALDA,PEREIRA (CT),Miércoles,RURAL,VIAS PUBLICAS,"66,001,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,SANTA ROSA DE CABAL,Miércoles,RURAL,VIAS PUBLICAS,"66,682,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,SANTA ROSA DE CABAL,Miércoles,RURAL,VIAS PUBLICAS,"66,682,000",ESCOPETA,SIN PERMISO,1
,RISARALDA,SANTA ROSA DE CABAL,Miércoles,RURAL,VIAS PUBLICAS,"66,682,000",REVOLVER,SIN PERMISO,1
,RISARALDA,SANTA ROSA DE CABAL,Miércoles,RURAL,VIAS PUBLICAS,"66,682,000",REVOLVER,SIN PERMISO,1
,RISARALDA,SANTUARIO,Miércoles,RURAL,VIAS PUBLICAS,"66,687,000",ESCOPETA,SIN PERMISO,2
,SANTANDER,BUCARAMANGA (CT),Miércoles,URBANA,VIAS PUBLICAS,"68,001,000",REVOLVER,SIN PERMISO,1
,SANTANDER,CURITÍ,Miércoles,RURAL,CARRETERA,"68,229,000",ESCOPETA DE FISTO,SIN PERMISO,1
,SUCRE,SAN ONOFRE,Miércoles,URBANA,CASAS DE HABITACION,"70,713,000",ESCOPETA,SIN PERMISO,1
,SUCRE,SAN ONOFRE,Miércoles,URBANA,CASAS DE HABITACION,"70,713,000",REVOLVER,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Miércoles,URBANA,VIAS PUBLICAS,"70,001,000",REVOLVER,SIN PERMISO,1
,SUCRE,SINCELEJO (CT),Miércoles,URBANA,VIAS PUBLICAS,"70,001,000",REVOLVER,SIN PERMISO,1
,TOLIMA,HERVEO,Miércoles,RURAL,VIAS PUBLICAS,"73,347,000",ESCOPETA,SIN PERMISO,2
,TOLIMA,HERVEO,Miércoles,URBANA,VIAS PUBLICAS,"73,347,000",ESCOPETA,SIN PERMISO,2
,TOLIMA,HERVEO,Miércoles,URBANA,VIAS PUBLICAS,"73,347,000",REVOLVER,SIN PERMISO,1
,TOLIMA,IBAGUÉ (CT),Miércoles,URBANA,VIAS PUBLICAS,"73,001,000",REVOLVER,SIN PERMISO,1
,VALLE,BUENAVENTURA,Miércoles,URBANA,CASAS DE HABITACION,"76,109,000",PISTOLA,SIN PERMISO,1
,VALLE,BUENAVENTURA,Miércoles,URBANA,CASAS DE HABITACION,"76,109,000",REVOLVER,SIN PERMISO,1
,VALLE,BUENAVENTURA,Miércoles,URBANA,VIAS PUBLICAS,"76,109,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Miércoles,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Miércoles,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Miércoles,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Miércoles,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Miércoles,URBANA,DENTRO DE LA VIVIENDA,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,EL CERRITO,Miércoles,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,"76,248,000",REVOLVER,SIN PERMISO,1
,VALLE,TULUÁ,Miércoles,RURAL,VIAS PUBLICAS,"76,834,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,ANDES,Jueves,URBANA,CASAS DE HABITACION,"5,034,000",REVOLVER,SIN PERMISO,2
,ANTIOQUIA,BELLO,Jueves,URBANA,VIAS PUBLICAS,"5,088,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,CALDAS,Jueves,RURAL,VIAS PUBLICAS,"5,129,000",PISTOLA,CON PERMISO,1
,ANTIOQUIA,CALDAS,Jueves,URBANA,VIAS PUBLICAS,"5,129,000",PISTOLA,CON PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,URBANA,DENTRO DE LA VIVIENDA,"5,001,000",FUSIL / RIFLE,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,URBANA,DENTRO DE LA VIVIENDA,"5,001,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Jueves,RURAL,VIAS PUBLICAS,"5,001,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,PUERTO BERRÍO,Jueves,URBANA,CASAS DE HABITACION,"5,579,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Jueves,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,SABANALARGA,Jueves,RURAL,VIAS PUBLICAS,"8,638,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,ACHÍ,Jueves,RURAL,VIAS PUBLICAS,"13,006,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Jueves,URBANA,VIAS PUBLICAS,"13,001,000",REVOLVER,SIN PERMISO,1
,BOLÍVAR,MARÍA LA BAJA,Jueves,URBANA,VIAS PUBLICAS,"13,442,000",ESCOPETA,SIN PERMISO,1
,BOYACÁ,PAIPA,Jueves,RURAL,TRAMO DE VIA,"15,516,000",PISTOLA,SIN PERMISO,1
,CALDAS,LA DORADA,Jueves,URBANA,VIAS PUBLICAS,"17,380,000",PISTOLA,SIN PERMISO,1
,CALDAS,MARQUETALIA,Jueves,RURAL,FINCAS Y SIMILARES,"17,444,000",ESCOPETA,SIN PERMISO,1
,CASANARE,VILLANUEVA,Jueves,URBANA,VIAS PUBLICAS,"85,440,000",REVOLVER,SIN PERMISO,1
,CHOCÓ,UNIÓN PANAMERICANA,Jueves,RURAL,VIAS PUBLICAS,"27,810,000",ESCOPETA,SIN PERMISO,1
,CÓRDOBA,CHINÚ,Jueves,RURAL,VIAS PUBLICAS,"23,182,000",ESCOPETA,SIN PERMISO,1
,CÓRDOBA,LORICA,Jueves,URBANA,VIAS PUBLICAS,"23,417,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,CABRERA,Jueves,RURAL,FINCAS Y SIMILARES,"25,120,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,COTA,Jueves,URBANA,VIAS PUBLICAS,"25,214,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,JUNÍN,Jueves,URBANA,VIAS PUBLICAS,"25,372,000",ESCOPETA,SIN PERMISO,4
,CUNDINAMARCA,LA PALMA,Jueves,URBANA,PERIMETRO URBANO,"25,394,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,NOCAIMA,Jueves,URBANA,VIAS PUBLICAS,"25,491,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,QUIPILE,Jueves,RURAL,VIAS PUBLICAS,"25,596,000",REVOLVER,SIN PERMISO,1
,CUNDINAMARCA,SOPÓ,Jueves,URBANA,FINCAS Y SIMILARES,"25,758,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,TABIO,Jueves,URBANA,VIAS PUBLICAS,"25,785,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,TENJO,Jueves,URBANA,VIAS PUBLICAS,"25,799,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,VILLETA,Jueves,URBANA,VIAS PUBLICAS,"25,875,000",ESCOPETA,SIN PERMISO,1
,CUNDINAMARCA,VILLETA,Jueves,URBANA,VIAS PUBLICAS,"25,875,000",PISTOLA,CON PERMISO,1
,CUNDINAMARCA,VILLETA,Jueves,URBANA,VIAS PUBLICAS,"25,875,000",REVOLVER,CON PERMISO,2
,CUNDINAMARCA,ZIPAQUIRÁ,Jueves,URBANA,VIAS PUBLICAS,"25,899,000",ESCOPETA,SIN PERMISO,1
,GUAJIRA,DIBULLA,Jueves,RURAL,TRAMO DE VIA,"44,090,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,MAICAO,Jueves,URBANA,VIAS PUBLICAS,"44,430,000",REVOLVER,SIN PERMISO,1
,GUAJIRA,MAICAO,Jueves,RURAL,TRAMO DE VIA,"44,430,000",PISTOLA,SIN PERMISO,1
,HUILA,ACEVEDO,Jueves,RURAL,VIAS PUBLICAS,"41,006,000",ESCOPETA,SIN PERMISO,1
,MAGDALENA,EL BANCO,Jueves,RURAL,CARRETERA,"47,245,000",ESCOPETA,SIN PERMISO,1
,MAGDALENA,FUNDACIÓN,Jueves,URBANA,CASAS DE HABITACION,"47,288,000",CARABINA,SIN PERMISO,1
,MAGDALENA,SANTA MARTA (CT),Jueves,RURAL,TRAMO DE VIA,"47,001,000",PISTOLA,CON PERMISO,1
,META,EL DORADO,Jueves,RURAL,FINCAS Y SIMILARES,"50,270,000",ESCOPETA,SIN PERMISO,1
,NORTE DE SANTANDER,BUCARASICA,Jueves,URBANA,VIAS PUBLICAS,"54,109,000",ESCOPETA DE FISTO,SIN PERMISO,1
,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,URBANA,VIAS PUBLICAS,"54,001,000",REVOLVER,SIN PERMISO,1
,NORTE DE SANTANDER,SAN CAYETANO,Jueves,URBANA,VIAS PUBLICAS,"54,673,000",REVOLVER,SIN PERMISO,1
,NORTE DE SANTANDER,TOLEDO,Jueves,URBANA,VIAS PUBLICAS,"54,820,000",ESCOPETA DE FISTO,SIN PERMISO,1
,PUTUMAYO,VALLE DEL GUAMUEZ,Jueves,URBANA,VIAS PUBLICAS,"86,865,000",ESCOPETA,SIN PERMISO,1
,PUTUMAYO,VALLE DEL GUAMUEZ,Jueves,RURAL,VIAS PUBLICAS,"86,865,000",REVOLVER,SIN PERMISO,1
,QUINDÍO,CALARCA,Jueves,RURAL,VIAS PUBLICAS,"63,130,000",ESCOPETA,SIN PERMISO,1
,QUINDÍO,CIRCASIA,Jueves,URBANA,VIAS PUBLICAS,"63,190,000",REVOLVER,SIN PERMISO,1
,SANTANDER,BUCARAMANGA (CT),Jueves,URBANA,LOTE BALDIO,"68,001,000",REVOLVER,CON PERMISO,1
,SANTANDER,BUCARAMANGA (CT),Jueves,URBANA,VIAS PUBLICAS,"68,001,000",ESCOPETA,SIN PERMISO,1
,VALLE,ANSERMANUEVO,Jueves,RURAL,INTERIOR VEHICULO PARTICULAR,"76,041,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",ESCOPETA,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",PISTOLA,SIN PERMISO,1
,VALLE,CALI (CT),Jueves,URBANA,VIAS PUBLICAS,"76,001,000",REVOLVER,CON PERMISO,1
,ANTIOQUIA,CALDAS,Viernes,RURAL,VIAS PUBLICAS,"5,129,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,CALDAS,Viernes,URBANA,VIAS PUBLICAS,"5,129,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,CALDAS,Viernes,URBANA,VIAS PUBLICAS,"5,129,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,CAMPAMENTO,Viernes,URBANA,VIAS PUBLICAS,"5,134,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,FREDONIA,Viernes,RURAL,CASAS DE HABITACION,"5,282,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,LA ESTRELLA,Viernes,RURAL,VIAS PUBLICAS,"5,380,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Viernes,URBANA,VIAS PUBLICAS,"5,001,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,MEDELLÍN (CT),Viernes,RURAL,CARRETERA,"5,001,000",REVOLVER,SIN PERMISO,1
,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Viernes,RURAL,TRAMO DE VIA,"5,042,000",ESCOPETA,SIN PERMISO,1
,ANTIOQUIA,SOPETRÁN,Viernes,RURAL,FINCAS Y SIMILARES,"5,761,000",PISTOLA,SIN PERMISO,1
,ANTIOQUIA,TURBO,Viernes,URBANA,CASAS DE HABITACION,"5,837,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Viernes,URBANA,VIAS PUBLICAS,"8,001,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Viernes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,BARRANQUILLA (CT),Viernes,URBANA,VIAS PUBLICAS,"8,001,000",REVOLVER,CON PERMISO,1
,ATLÁNTICO,LURUACO,Viernes,URBANA,VIAS PUBLICAS,"8,421,000",REVOLVER,SIN PERMISO,1
,ATLÁNTICO,MANATÍ,Viernes,RURAL,TROCHA,"8,436,000",ESCOPETA,SIN PERMISO,1
,ATLÁNTICO,PUERTO COLOMBIA,Viernes,URBANA,VIAS PUBLICAS,"8,573,000",PISTOLA,SIN PERMISO,1
,ATLÁNTICO,SOLEDAD,Viernes,URBANA,VIAS PUBLICAS,"8,758,000",PISTOLA,SIN PERMISO,1
,BOLÍVAR,CARTAGENA (CT),Viernes,URBANA,VIAS PUBLICAS,"13,001,000",PISTOLA,SIN PERMISO,1
,BOYACÁ,BOAVITA,Viernes,RURAL,FINCAS Y SIMILARES,"15,097,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,GUACAMAYAS,Viernes,URBANA,VIAS PUBLICAS,"15,317,000",ESCOPETA DE FISTO,SIN PERMISO,1
,BOYACÁ,SAN PABLO DE BORBUR,Viernes,RURAL,VIAS PUBLICAS,"15,681,000",ESCOPETA DE FISTO,SIN PERMISO,1
